id,sku,name,category_id,brand,price,tax_percent,status,visibility,product_type,created_at
533,G2IL-00034-004,Nike Men's 42 Plaid / Checked Sustainable Bag,1,Nike,223.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
534,G2IL-00034-005,Nike Men's 42 Plaid / Checked Retro 50s Bag,4,Nike,364.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
535,G2IL-00034-006,Nike Men's 41 Plaid / Checked Performance Bag,8,Nike,160.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
536,G2IL-00034-007,Nike Men's 41 Plaid / Checked Folk Bag,2,Nike,144.3,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
537,G2IL-00034-008,Nike Men's 41 Plaid / Checked Festival Bag,1,Nike,268.22,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
538,G2IL-00034-009,Nike Men's 41 Plaid / Checked Sustainable Bag,5,Nike,454.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
539,G2IL-00034-010,Nike Men's 41 Plaid / Checked Retro 50s Bag,1,Nike,479.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
540,G2IL-00034-011,Nike Men's 47 Plaid / Checked Performance Bag,1,Nike,44.3,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
541,G2IL-00034-012,Nike Men's 47 Plaid / Checked Folk Bag,3,Nike,36.98,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
542,G2IL-00034-013,Nike Men's 47 Plaid / Checked Festival Bag,9,Nike,169.83,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
543,G2IL-00034-014,Nike Men's 47 Plaid / Checked Sustainable Bag,10,Nike,29.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
544,G2IL-00034-015,Nike Men's 47 Plaid / Checked Retro 50s Bag,1,Nike,163.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
545,G2IL-00035,Kate Spade Unisex 58 Nylon Sport Bag,10,Kate Spade,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
546,G2IL-00035-001,Kate Spade Unisex 58 Nylon Sport Bag,8,Kate Spade,412.52,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
547,G2IL-00035-002,Kate Spade Unisex 58 Nylon Skater Bag,2,Kate Spade,148.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
548,G2IL-00035-003,Kate Spade Unisex 58 Nylon Festival Bag,9,Kate Spade,493.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
549,G2IL-00035-004,Kate Spade Unisex 58 Nylon Rainwear Bag,2,Kate Spade,234.01,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
550,G2IL-00035-005,Kate Spade Unisex 58 Nylon Contemporary Bag,7,Kate Spade,166.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
551,G2IL-00035-006,Kate Spade Unisex 39 Nylon Sport Bag,3,Kate Spade,167.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
552,G2IL-00035-007,Kate Spade Unisex 39 Nylon Skater Bag,7,Kate Spade,72.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
553,G2IL-00035-008,Kate Spade Unisex 39 Nylon Festival Bag,5,Kate Spade,203.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
554,G2IL-00035-009,Kate Spade Unisex 39 Nylon Rainwear Bag,5,Kate Spade,316.73,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
555,G2IL-00035-010,Kate Spade Unisex 39 Nylon Contemporary Bag,2,Kate Spade,275.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
556,G2IL-00035-011,Kate Spade Unisex 37 Nylon Sport Bag,10,Kate Spade,225.46,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
557,G2IL-00035-012,Kate Spade Unisex 37 Nylon Skater Bag,7,Kate Spade,394.71,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
558,G2IL-00035-013,Kate Spade Unisex 37 Nylon Festival Bag,10,Kate Spade,47.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
559,G2IL-00035-014,Kate Spade Unisex 37 Nylon Rainwear Bag,5,Kate Spade,381.86,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
560,G2IL-00035-015,Kate Spade Unisex 37 Nylon Contemporary Bag,10,Kate Spade,168.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
561,G2IL-00036,H&M Kid's 50 Lycra Sustainable Bag,2,H&M,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
562,G2IL-00036-001,H&M Kid's 50 Lycra Sustainable Bag,5,H&M,122.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
563,G2IL-00036-002,H&M Kid's 50 Lycra Statement Outerwear Bag,7,H&M,106.13,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
564,G2IL-00036-003,H&M Kid's 50 Lycra Cultural Bag,5,H&M,27.03,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
565,G2IL-00036-004,H&M Kid's 50 Lycra Youth Bag,9,H&M,358.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
566,G2IL-00036-005,H&M Kid's 50 Lycra Loungewear Bag,9,H&M,471.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
567,G2IL-00036-006,H&M Kid's 47 Lycra Sustainable Bag,8,H&M,12.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
568,G2IL-00036-007,H&M Kid's 47 Lycra Statement Outerwear Bag,4,H&M,419.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
569,G2IL-00036-008,H&M Kid's 47 Lycra Cultural Bag,9,H&M,135.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
570,G2IL-00036-009,H&M Kid's 47 Lycra Youth Bag,6,H&M,42.54,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
571,G2IL-00036-010,H&M Kid's 47 Lycra Loungewear Bag,9,H&M,297.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
572,G2IL-00036-011,H&M Kid's 39 Lycra Sustainable Bag,1,H&M,230.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
573,G2IL-00036-012,H&M Kid's 39 Lycra Statement Outerwear Bag,8,H&M,314.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
574,G2IL-00036-013,H&M Kid's 39 Lycra Cultural Bag,4,H&M,434.48,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
575,G2IL-00036-014,H&M Kid's 39 Lycra Youth Bag,4,H&M,115.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
576,G2IL-00036-015,H&M Kid's 39 Lycra Loungewear Bag,6,H&M,81.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
577,G2IL-00037,Tory Burch  60 Alcantara Retro 60s Bag,7,Tory Burch,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
578,G2IL-00037-001,Tory Burch  60 Alcantara Retro 60s Bag,7,Tory Burch,174.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
579,G2IL-00037-002,Tory Burch  60 Alcantara Office Bag,3,Tory Burch,31.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
580,G2IL-00037-003,Tory Burch  60 Alcantara Rock Bag,4,Tory Burch,216.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
581,G2IL-00037-004,Tory Burch  60 Alcantara Timeless Bag,2,Tory Burch,291.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
582,G2IL-00037-005,Tory Burch  60 Alcantara Running Bag,7,Tory Burch,17.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
583,G2IL-00037-006,Tory Burch  34 Alcantara Retro 60s Bag,1,Tory Burch,247.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
584,G2IL-00037-007,Tory Burch  34 Alcantara Office Bag,6,Tory Burch,442.84,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
585,G2IL-00037-008,Tory Burch  34 Alcantara Rock Bag,5,Tory Burch,316.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
586,G2IL-00037-009,Tory Burch  34 Alcantara Timeless Bag,9,Tory Burch,365.8,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
587,G2IL-00037-010,Tory Burch  34 Alcantara Running Bag,10,Tory Burch,60.31,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
588,G2IL-00037-011,Tory Burch  48 Alcantara Retro 60s Bag,6,Tory Burch,251.22,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
589,G2IL-00037-012,Tory Burch  48 Alcantara Office Bag,1,Tory Burch,39.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
590,G2IL-00037-013,Tory Burch  48 Alcantara Rock Bag,10,Tory Burch,286.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
591,G2IL-00037-014,Tory Burch  48 Alcantara Timeless Bag,4,Tory Burch,453.81,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
592,G2IL-00037-015,Tory Burch  48 Alcantara Running Bag,2,Tory Burch,153.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
593,G2IL-00038,Prada Men's 53 Denim Beachwear Bag,10,Prada,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
594,G2IL-00038-001,Prada Men's 53 Denim Beachwear Bag,10,Prada,114.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
595,G2IL-00038-002,Prada Men's 53 Denim Streetwear Bag,3,Prada,262.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
596,G2IL-00038-003,Prada Men's 53 Denim Coat-focused Bag,4,Prada,331.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
597,G2IL-00038-004,Prada Men's 53 Denim Slim-fit Bag,1,Prada,423.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
598,G2IL-00038-005,Prada Men's 53 Denim Statement Bag,10,Prada,10.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
599,G2IL-00038-006,Prada Men's 60 Denim Beachwear Bag,3,Prada,256.23,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
600,G2IL-00038-007,Prada Men's 60 Denim Streetwear Bag,2,Prada,52.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
601,G2IL-00038-008,Prada Men's 60 Denim Coat-focused Bag,7,Prada,263.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
602,G2IL-00038-009,Prada Men's 60 Denim Slim-fit Bag,3,Prada,358.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
603,G2IL-00038-010,Prada Men's 60 Denim Statement Bag,7,Prada,162.95,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
604,G2IL-00038-011,Prada Men's 37 Denim Beachwear Bag,9,Prada,462.26,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
605,G2IL-00038-012,Prada Men's 37 Denim Streetwear Bag,4,Prada,316.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
606,G2IL-00038-013,Prada Men's 37 Denim Coat-focused Bag,10,Prada,247.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
607,G2IL-00038-014,Prada Men's 37 Denim Slim-fit Bag,6,Prada,354.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
608,G2IL-00038-015,Prada Men's 37 Denim Statement Bag,10,Prada,317.03,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
609,G2IL-00039,Bottega Veneta Unisex 60 Hemp Summer Bag,8,Bottega Veneta,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
610,G2IL-00039-001,Bottega Veneta Unisex 60 Hemp Summer Bag,6,Bottega Veneta,218.44,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
611,G2IL-00039-002,Bottega Veneta Unisex 60 Hemp School-inspired Bag,10,Bottega Veneta,107.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
612,G2IL-00039-003,Bottega Veneta Unisex 60 Hemp Wool Bag,8,Bottega Veneta,223.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
613,G2IL-00039-004,Bottega Veneta Unisex 60 Hemp Pilates Bag,3,Bottega Veneta,197.92,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
614,G2IL-00039-005,Bottega Veneta Unisex 60 Hemp Statement Bag,1,Bottega Veneta,140.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
615,G2IL-00039-006,Bottega Veneta Unisex 25 Hemp Summer Bag,1,Bottega Veneta,449.98,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
616,G2IL-00039-007,Bottega Veneta Unisex 25 Hemp School-inspired Bag,9,Bottega Veneta,166.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
617,G2IL-00039-008,Bottega Veneta Unisex 25 Hemp Wool Bag,5,Bottega Veneta,79.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
618,G2IL-00039-009,Bottega Veneta Unisex 25 Hemp Pilates Bag,4,Bottega Veneta,445.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
619,G2IL-00039-010,Bottega Veneta Unisex 25 Hemp Statement Bag,6,Bottega Veneta,210.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
620,G2IL-00039-011,Bottega Veneta Unisex 53 Hemp Summer Bag,3,Bottega Veneta,78.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
621,G2IL-00039-012,Bottega Veneta Unisex 53 Hemp School-inspired Bag,3,Bottega Veneta,155.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
622,G2IL-00039-013,Bottega Veneta Unisex 53 Hemp Wool Bag,4,Bottega Veneta,354.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
623,G2IL-00039-014,Bottega Veneta Unisex 53 Hemp Pilates Bag,6,Bottega Veneta,139.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
624,G2IL-00039-015,Bottega Veneta Unisex 53 Hemp Statement Bag,8,Bottega Veneta,59.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
625,G2IL-00040,Tory Burch Men's 59 Bamboo Fiber Casual Chic Bag,5,Tory Burch,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
626,G2IL-00040-001,Tory Burch Men's 59 Bamboo Fiber Casual Chic Bag,1,Tory Burch,93.02,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
627,G2IL-00040-002,Tory Burch Men's 59 Bamboo Fiber Performance Bag,9,Tory Burch,77.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
628,G2IL-00040-003,Tory Burch Men's 59 Bamboo Fiber Eco-friendly Bag,5,Tory Burch,311.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
629,G2IL-00040-004,Tory Burch Men's 59 Bamboo Fiber Running Bag,5,Tory Burch,438.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
630,G2IL-00040-005,Tory Burch Men's 59 Bamboo Fiber Sustainable Bag,9,Tory Burch,373.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
631,G2IL-00040-006,Tory Burch Men's 51 Bamboo Fiber Casual Chic Bag,7,Tory Burch,237.32,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
632,G2IL-00040-007,Tory Burch Men's 51 Bamboo Fiber Performance Bag,5,Tory Burch,242.42,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
633,G2IL-00040-008,Tory Burch Men's 51 Bamboo Fiber Eco-friendly Bag,1,Tory Burch,119.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
634,G2IL-00040-009,Tory Burch Men's 51 Bamboo Fiber Running Bag,3,Tory Burch,116.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
635,G2IL-00040-010,Tory Burch Men's 51 Bamboo Fiber Sustainable Bag,4,Tory Burch,289.15,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
636,G2IL-00040-011,Tory Burch Men's 25 Bamboo Fiber Casual Chic Bag,8,Tory Burch,357.52,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
637,G2IL-00040-012,Tory Burch Men's 25 Bamboo Fiber Performance Bag,8,Tory Burch,305.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
638,G2IL-00040-013,Tory Burch Men's 25 Bamboo Fiber Eco-friendly Bag,2,Tory Burch,239.95,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
639,G2IL-00040-014,Tory Burch Men's 25 Bamboo Fiber Running Bag,9,Tory Burch,283.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
640,G2IL-00040-015,Tory Burch Men's 25 Bamboo Fiber Sustainable Bag,4,Tory Burch,113.12,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
641,G2IL-00041,Ralph Lauren Unisex 40 Tweed Cultural Inspired Bag,4,Ralph Lauren,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
642,G2IL-00041-001,Ralph Lauren Unisex 40 Tweed Cultural Inspired Bag,7,Ralph Lauren,242.06,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
643,G2IL-00041-002,Ralph Lauren Unisex 40 Tweed Sustainable Bag,2,Ralph Lauren,77.91,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
644,G2IL-00041-003,Ralph Lauren Unisex 40 Tweed Capsule Wardrobe Bag,8,Ralph Lauren,324.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
645,G2IL-00041-004,Ralph Lauren Unisex 40 Tweed Evening Bag,10,Ralph Lauren,458.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
646,G2IL-00041-005,Ralph Lauren Unisex 40 Tweed Running Bag,7,Ralph Lauren,402.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
647,G2IL-00041-006,Ralph Lauren Unisex 56 Tweed Cultural Inspired Bag,3,Ralph Lauren,248.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
648,G2IL-00041-007,Ralph Lauren Unisex 56 Tweed Sustainable Bag,2,Ralph Lauren,210.28,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
649,G2IL-00041-008,Ralph Lauren Unisex 56 Tweed Capsule Wardrobe Bag,4,Ralph Lauren,44.89,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
650,G2IL-00041-009,Ralph Lauren Unisex 56 Tweed Evening Bag,7,Ralph Lauren,211.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
651,G2IL-00041-010,Ralph Lauren Unisex 56 Tweed Running Bag,5,Ralph Lauren,150.94,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
652,G2IL-00041-011,Ralph Lauren Unisex 28 Tweed Cultural Inspired Bag,7,Ralph Lauren,492.57,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
653,G2IL-00041-012,Ralph Lauren Unisex 28 Tweed Sustainable Bag,10,Ralph Lauren,279.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
654,G2IL-00041-013,Ralph Lauren Unisex 28 Tweed Capsule Wardrobe Bag,10,Ralph Lauren,146.86,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
655,G2IL-00041-014,Ralph Lauren Unisex 28 Tweed Evening Bag,8,Ralph Lauren,294.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
656,G2IL-00041-015,Ralph Lauren Unisex 28 Tweed Running Bag,9,Ralph Lauren,214.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
657,G2IL-00042,Levi’s  28 Suede Loungewear Bag,1,Levi’s,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
658,G2IL-00042-001,Levi’s  28 Suede Loungewear Bag,2,Levi’s,330.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
659,G2IL-00042-002,Levi’s  28 Suede Waterproof Bag,5,Levi’s,77.05,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
660,G2IL-00042-003,Levi’s  28 Suede Effortless Bag,6,Levi’s,166.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
661,G2IL-00042-004,Levi’s  28 Suede Winter Bag,8,Levi’s,84.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
662,G2IL-00042-005,Levi’s  28 Suede Fitness Bag,9,Levi’s,200.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
663,G2IL-00042-006,Levi’s  47 Suede Loungewear Bag,4,Levi’s,446.75,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
664,G2IL-00042-007,Levi’s  47 Suede Waterproof Bag,4,Levi’s,475.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
665,G2IL-00042-008,Levi’s  47 Suede Effortless Bag,7,Levi’s,225.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
666,G2IL-00042-009,Levi’s  47 Suede Winter Bag,3,Levi’s,311.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
667,G2IL-00042-010,Levi’s  47 Suede Fitness Bag,1,Levi’s,91.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
668,G2IL-00042-011,Levi’s  34 Suede Loungewear Bag,6,Levi’s,462.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
669,G2IL-00042-012,Levi’s  34 Suede Waterproof Bag,1,Levi’s,96.7,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
670,G2IL-00042-013,Levi’s  34 Suede Effortless Bag,4,Levi’s,370.4,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
671,G2IL-00042-014,Levi’s  34 Suede Winter Bag,6,Levi’s,402.06,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
672,G2IL-00042-015,Levi’s  34 Suede Fitness Bag,10,Levi’s,374.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
673,G2IL-00043,Saint Laurent  60 Brocade Red Carpet Bag,8,Saint Laurent,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
674,G2IL-00043-001,Saint Laurent  60 Brocade Red Carpet Bag,4,Saint Laurent,57.18,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
675,G2IL-00043-002,Saint Laurent  60 Brocade Knitwear Bag,2,Saint Laurent,248.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
676,G2IL-00043-003,Saint Laurent  60 Brocade Evening Bag,9,Saint Laurent,18.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
