id,product_id,warehouse_id,warehouse_name,stock_status,stock_quantity
2808,1282,2,East Coast Distribution Center,Out of Stock,0
2809,1282,3,West Coast Distribution Center,Low Stock,6
2810,1282,1,Main Warehouse,Low Stock,3
2811,1283,2,East Coast Distribution Center,In Stock,845
2812,1283,3,West Coast Distribution Center,Low Stock,4
2813,1283,1,Main Warehouse,In Stock,283
2814,1284,3,West Coast Distribution Center,In Stock,503
2815,1285,2,East Coast Distribution Center,Out of Stock,0
2816,1285,3,West Coast Distribution Center,Out of Stock,0
2817,1286,3,West Coast Distribution Center,In Stock,538
2818,1287,3,West Coast Distribution Center,Low Stock,9
2819,1287,1,Main Warehouse,In Stock,357
2820,1288,3,West Coast Distribution Center,Out of Stock,0
2821,1289,1,Main Warehouse,In Stock,463
2822,1290,3,West Coast Distribution Center,In Stock,117
2823,1290,2,East Coast Distribution Center,In Stock,730
2824,1291,2,East Coast Distribution Center,In Stock,250
2825,1291,3,West Coast Distribution Center,Low Stock,7
2826,1291,1,Main Warehouse,In Stock,416
2827,1292,1,Main Warehouse,Low Stock,6
2828,1292,2,East Coast Distribution Center,Out of Stock,0
2829,1292,3,West Coast Distribution Center,Low Stock,5
2830,1293,3,West Coast Distribution Center,Out of Stock,0
2831,1293,2,East Coast Distribution Center,In Stock,306
2832,1293,1,Main Warehouse,In Stock,806
2833,1294,1,Main Warehouse,In Stock,90
2834,1295,3,West Coast Distribution Center,Out of Stock,0
2835,1295,2,East Coast Distribution Center,Low Stock,8
2836,1296,3,West Coast Distribution Center,In Stock,821
2837,1297,2,East Coast Distribution Center,Out of Stock,0
2838,1298,3,West Coast Distribution Center,In Stock,474
2839,1299,3,West Coast Distribution Center,In Stock,993
2840,1299,2,East Coast Distribution Center,Low Stock,5
2841,1299,1,Main Warehouse,Out of Stock,0
2842,1300,3,West Coast Distribution Center,In Stock,248
2843,1300,2,East Coast Distribution Center,Low Stock,1
2844,1301,1,Main Warehouse,In Stock,612
2845,1301,2,East Coast Distribution Center,Low Stock,7
2846,1301,3,West Coast Distribution Center,Low Stock,2
2847,1302,1,Main Warehouse,In Stock,986
2848,1302,3,West Coast Distribution Center,Low Stock,2
2849,1302,2,East Coast Distribution Center,Low Stock,7
2850,1303,2,East Coast Distribution Center,Low Stock,9
2851,1303,3,West Coast Distribution Center,In Stock,670
2852,1304,3,West Coast Distribution Center,Low Stock,5
2853,1304,2,East Coast Distribution Center,In Stock,231
2854,1304,1,Main Warehouse,Out of Stock,0
2855,1305,1,Main Warehouse,In Stock,532
2856,1305,3,West Coast Distribution Center,In Stock,475
2857,1305,2,East Coast Distribution Center,Low Stock,4
2858,1306,1,Main Warehouse,In Stock,200
2859,1306,2,East Coast Distribution Center,Out of Stock,0
2860,1306,3,West Coast Distribution Center,Out of Stock,0
2861,1307,3,West Coast Distribution Center,Low Stock,5
2862,1307,2,East Coast Distribution Center,Low Stock,8
2863,1308,1,Main Warehouse,Low Stock,3
2864,1309,3,West Coast Distribution Center,Low Stock,5
2865,1309,2,East Coast Distribution Center,Out of Stock,0
2866,1310,1,Main Warehouse,In Stock,216
2867,1310,3,West Coast Distribution Center,In Stock,652
2868,1310,2,East Coast Distribution Center,Out of Stock,0
2869,1311,3,West Coast Distribution Center,In Stock,445
2870,1312,3,West Coast Distribution Center,Out of Stock,0
2871,1312,2,East Coast Distribution Center,In Stock,887
2872,1312,1,Main Warehouse,In Stock,365
2873,1313,3,West Coast Distribution Center,In Stock,245
2874,1313,1,Main Warehouse,Low Stock,7
2875,1314,2,East Coast Distribution Center,In Stock,121
2876,1314,3,West Coast Distribution Center,Low Stock,5
2877,1315,3,West Coast Distribution Center,In Stock,279
2878,1315,1,Main Warehouse,In Stock,597
2879,1316,1,Main Warehouse,Low Stock,10
2880,1316,3,West Coast Distribution Center,Out of Stock,0
2881,1316,2,East Coast Distribution Center,Low Stock,3
2882,1317,3,West Coast Distribution Center,In Stock,711
2883,1317,1,Main Warehouse,Out of Stock,0
2884,1318,2,East Coast Distribution Center,Out of Stock,0
2885,1318,1,Main Warehouse,Low Stock,8
2886,1319,2,East Coast Distribution Center,Low Stock,6
2887,1319,1,Main Warehouse,Out of Stock,0
2888,1320,1,Main Warehouse,In Stock,875
2889,1320,3,West Coast Distribution Center,In Stock,679
2890,1320,2,East Coast Distribution Center,In Stock,545
2891,1321,2,East Coast Distribution Center,Low Stock,3
2892,1322,3,West Coast Distribution Center,Low Stock,7
2893,1323,1,Main Warehouse,Out of Stock,0
2894,1323,3,West Coast Distribution Center,In Stock,120
2895,1323,2,East Coast Distribution Center,In Stock,777
2896,1324,2,East Coast Distribution Center,Low Stock,8
2897,1325,1,Main Warehouse,In Stock,997
2898,1325,2,East Coast Distribution Center,Low Stock,10
2899,1325,3,West Coast Distribution Center,Out of Stock,0
2900,1326,1,Main Warehouse,Low Stock,2
2901,1327,1,Main Warehouse,In Stock,169
2902,1327,3,West Coast Distribution Center,Out of Stock,0
2903,1328,2,East Coast Distribution Center,Out of Stock,0
2904,1329,1,Main Warehouse,Low Stock,5
2905,1330,2,East Coast Distribution Center,In Stock,554
2906,1331,2,East Coast Distribution Center,Low Stock,9
2907,1331,3,West Coast Distribution Center,In Stock,645
2908,1332,2,East Coast Distribution Center,Out of Stock,0
2909,1332,3,West Coast Distribution Center,In Stock,956
2910,1333,3,West Coast Distribution Center,Low Stock,7
2911,1334,2,East Coast Distribution Center,Low Stock,4
2912,1335,1,Main Warehouse,Low Stock,9
2913,1336,2,East Coast Distribution Center,Out of Stock,0
2914,1336,1,Main Warehouse,Out of Stock,0
2915,1336,3,West Coast Distribution Center,In Stock,346
2916,1337,1,Main Warehouse,Out of Stock,0
2917,1337,2,East Coast Distribution Center,In Stock,514
2918,1337,3,West Coast Distribution Center,Out of Stock,0
2919,1338,1,Main Warehouse,Low Stock,4
2920,1338,2,East Coast Distribution Center,Out of Stock,0
2921,1338,3,West Coast Distribution Center,Low Stock,8
2922,1339,2,East Coast Distribution Center,In Stock,440
2923,1339,1,Main Warehouse,Low Stock,5
2924,1340,3,West Coast Distribution Center,Low Stock,2
2925,1340,1,Main Warehouse,In Stock,253
2926,1340,2,East Coast Distribution Center,In Stock,364
2927,1341,1,Main Warehouse,In Stock,451
2928,1341,3,West Coast Distribution Center,Low Stock,6
2929,1342,2,East Coast Distribution Center,Out of Stock,0
2930,1342,1,Main Warehouse,Out of Stock,0
2931,1342,3,West Coast Distribution Center,Low Stock,2
2932,1343,1,Main Warehouse,In Stock,506
2933,1343,3,West Coast Distribution Center,Out of Stock,0
2934,1343,2,East Coast Distribution Center,Out of Stock,0
2935,1344,3,West Coast Distribution Center,Out of Stock,0
2936,1344,1,Main Warehouse,Low Stock,4
2937,1345,3,West Coast Distribution Center,Out of Stock,0
2938,1345,1,Main Warehouse,Out of Stock,0
2939,1345,2,East Coast Distribution Center,Out of Stock,0
2940,1346,2,East Coast Distribution Center,Low Stock,10
2941,1347,3,West Coast Distribution Center,Out of Stock,0
2942,1347,2,East Coast Distribution Center,In Stock,524
2943,1347,1,Main Warehouse,Out of Stock,0
2944,1348,2,East Coast Distribution Center,Out of Stock,0
2945,1349,1,Main Warehouse,In Stock,748
2946,1350,3,West Coast Distribution Center,In Stock,489
2947,1350,2,East Coast Distribution Center,Out of Stock,0
2948,1350,1,Main Warehouse,Out of Stock,0
2949,1351,2,East Coast Distribution Center,Low Stock,7
2950,1352,2,East Coast Distribution Center,Out of Stock,0
2951,1352,3,West Coast Distribution Center,In Stock,232
2952,1353,1,Main Warehouse,In Stock,630
2953,1353,2,East Coast Distribution Center,Out of Stock,0
2954,1354,2,East Coast Distribution Center,In Stock,725
2955,1355,3,West Coast Distribution Center,In Stock,179
2956,1355,1,Main Warehouse,In Stock,627
2957,1356,3,West Coast Distribution Center,In Stock,467
2958,1356,1,Main Warehouse,In Stock,596
2959,1356,2,East Coast Distribution Center,In Stock,412
2960,1357,2,East Coast Distribution Center,Out of Stock,0
2961,1357,1,Main Warehouse,Low Stock,5
2962,1357,3,West Coast Distribution Center,Low Stock,6
2963,1358,2,East Coast Distribution Center,Low Stock,6
2964,1358,3,West Coast Distribution Center,In Stock,990
2965,1358,1,Main Warehouse,Low Stock,8
2966,1359,1,Main Warehouse,In Stock,914
2967,1359,2,East Coast Distribution Center,In Stock,461
2968,1360,1,Main Warehouse,Low Stock,8
2969,1361,1,Main Warehouse,Out of Stock,0
2970,1361,2,East Coast Distribution Center,Out of Stock,0
2971,1362,1,Main Warehouse,Low Stock,9
2972,1363,1,Main Warehouse,Low Stock,8
2973,1364,1,Main Warehouse,In Stock,599
2974,1365,1,Main Warehouse,Out of Stock,0
2975,1365,2,East Coast Distribution Center,In Stock,376
2976,1366,2,East Coast Distribution Center,Low Stock,5
2977,1366,3,West Coast Distribution Center,In Stock,421
2978,1367,1,Main Warehouse,Out of Stock,0
2979,1368,3,West Coast Distribution Center,In Stock,990
2980,1368,1,Main Warehouse,Low Stock,10
2981,1368,2,East Coast Distribution Center,Out of Stock,0
2982,1369,2,East Coast Distribution Center,Out of Stock,0
2983,1369,3,West Coast Distribution Center,Low Stock,6
2984,1369,1,Main Warehouse,Out of Stock,0
2985,1370,1,Main Warehouse,In Stock,467
2986,1371,2,East Coast Distribution Center,Low Stock,1
2987,1372,1,Main Warehouse,Low Stock,5
2988,1372,3,West Coast Distribution Center,In Stock,839
2989,1373,2,East Coast Distribution Center,Low Stock,9
2990,1373,3,West Coast Distribution Center,In Stock,63
2991,1373,1,Main Warehouse,Out of Stock,0
2992,1374,2,East Coast Distribution Center,Out of Stock,0
2993,1374,3,West Coast Distribution Center,In Stock,777
2994,1374,1,Main Warehouse,Out of Stock,0
2995,1375,1,Main Warehouse,In Stock,639
2996,1375,2,East Coast Distribution Center,Out of Stock,0
2997,1376,1,Main Warehouse,Low Stock,9
2998,1376,3,West Coast Distribution Center,Out of Stock,0
2999,1376,2,East Coast Distribution Center,In Stock,474
3000,1377,1,Main Warehouse,Low Stock,10
3001,1377,3,West Coast Distribution Center,Low Stock,6
3002,1377,2,East Coast Distribution Center,In Stock,839
3003,1378,3,West Coast Distribution Center,Out of Stock,0
3004,1379,3,West Coast Distribution Center,In Stock,948
3005,1379,2,East Coast Distribution Center,In Stock,387
3006,1379,1,Main Warehouse,Low Stock,4
3007,1380,2,East Coast Distribution Center,Low Stock,7
3008,1380,3,West Coast Distribution Center,Low Stock,9
3009,1381,1,Main Warehouse,Low Stock,2
3010,1381,3,West Coast Distribution Center,Out of Stock,0
3011,1382,2,East Coast Distribution Center,Out of Stock,0
3012,1382,1,Main Warehouse,Out of Stock,0
3013,1382,3,West Coast Distribution Center,In Stock,929
3014,1383,3,West Coast Distribution Center,Out of Stock,0
3015,1383,2,East Coast Distribution Center,Out of Stock,0
3016,1384,3,West Coast Distribution Center,Low Stock,1
3017,1385,3,West Coast Distribution Center,Out of Stock,0
3018,1386,1,Main Warehouse,Low Stock,9
3019,1387,1,Main Warehouse,Out of Stock,0
3020,1387,2,East Coast Distribution Center,Low Stock,8
3021,1388,1,Main Warehouse,In Stock,661
3022,1388,2,East Coast Distribution Center,In Stock,922
3023,1389,3,West Coast Distribution Center,In Stock,779
3024,1389,1,Main Warehouse,Low Stock,10
3025,1390,1,Main Warehouse,Low Stock,4
3026,1390,3,West Coast Distribution Center,Low Stock,1
3027,1390,2,East Coast Distribution Center,Out of Stock,0
3028,1391,2,East Coast Distribution Center,In Stock,445
3029,1392,2,East Coast Distribution Center,In Stock,260
3030,1393,1,Main Warehouse,Out of Stock,0
3031,1394,3,West Coast Distribution Center,Out of Stock,0
3032,1394,2,East Coast Distribution Center,In Stock,884
3033,1395,2,East Coast Distribution Center,Out of Stock,0
3034,1396,2,East Coast Distribution Center,In Stock,234
3035,1396,1,Main Warehouse,Out of Stock,0
3036,1396,3,West Coast Distribution Center,In Stock,665
3037,1397,3,West Coast Distribution Center,Low Stock,1
3038,1398,1,Main Warehouse,Low Stock,5
3039,1398,2,East Coast Distribution Center,Out of Stock,0
3040,1398,3,West Coast Distribution Center,Low Stock,4
3041,1399,1,Main Warehouse,Out of Stock,0
3042,1400,1,Main Warehouse,Out of Stock,0
3043,1401,1,Main Warehouse,In Stock,983
3044,1401,3,West Coast Distribution Center,Low Stock,4
3045,1402,2,East Coast Distribution Center,In Stock,335
3046,1402,1,Main Warehouse,Out of Stock,0
3047,1402,3,West Coast Distribution Center,In Stock,171
3048,1403,1,Main Warehouse,Out of Stock,0
3049,1404,2,East Coast Distribution Center,Out of Stock,0
3050,1405,2,East Coast Distribution Center,In Stock,194
3051,1406,1,Main Warehouse,Out of Stock,0
3052,1406,2,East Coast Distribution Center,Out of Stock,0
3053,1406,3,West Coast Distribution Center,In Stock,205
3054,1407,3,West Coast Distribution Center,Out of Stock,0
3055,1408,3,West Coast Distribution Center,Low Stock,6
3056,1408,2,East Coast Distribution Center,Out of Stock,0
3057,1409,3,West Coast Distribution Center,Out of Stock,0
3058,1409,2,East Coast Distribution Center,In Stock,465
3059,1410,3,West Coast Distribution Center,Low Stock,2
3060,1411,2,East Coast Distribution Center,Low Stock,3
3061,1411,3,West Coast Distribution Center,In Stock,883
3062,1411,1,Main Warehouse,Low Stock,3
3063,1412,2,East Coast Distribution Center,In Stock,817
3064,1412,3,West Coast Distribution Center,In Stock,696
3065,1412,1,Main Warehouse,Out of Stock,0
3066,1413,2,East Coast Distribution Center,In Stock,304
3067,1414,3,West Coast Distribution Center,Low Stock,4
3068,1414,1,Main Warehouse,Low Stock,1
3069,1414,2,East Coast Distribution Center,In Stock,232
3070,1415,3,West Coast Distribution Center,In Stock,249
3071,1415,1,Main Warehouse,Out of Stock,0
3072,1416,3,West Coast Distribution Center,In Stock,975
3073,1416,2,East Coast Distribution Center,Low Stock,7
3074,1416,1,Main Warehouse,In Stock,707
3075,1417,2,East Coast Distribution Center,Out of Stock,0
3076,1417,3,West Coast Distribution Center,Low Stock,6
3077,1418,2,East Coast Distribution Center,Low Stock,10
3078,1418,3,West Coast Distribution Center,In Stock,515
3079,1418,1,Main Warehouse,In Stock,439
3080,1419,2,East Coast Distribution Center,Out of Stock,0
3081,1419,3,West Coast Distribution Center,In Stock,630
3082,1420,2,East Coast Distribution Center,Low Stock,9
3083,1420,1,Main Warehouse,Low Stock,10
3084,1420,3,West Coast Distribution Center,In Stock,402
3085,1421,2,East Coast Distribution Center,Low Stock,6
3086,1421,3,West Coast Distribution Center,Out of Stock,0
3087,1422,1,Main Warehouse,In Stock,966
3088,1422,2,East Coast Distribution Center,Out of Stock,0
3089,1422,3,West Coast Distribution Center,Out of Stock,0
3090,1423,2,East Coast Distribution Center,In Stock,396
3091,1424,1,Main Warehouse,Low Stock,7
3092,1424,2,East Coast Distribution Center,In Stock,117
3093,1425,3,West Coast Distribution Center,Out of Stock,0
3094,1425,1,Main Warehouse,Out of Stock,0
3095,1426,2,East Coast Distribution Center,Out of Stock,0
3096,1426,1,Main Warehouse,Out of Stock,0
3097,1426,3,West Coast Distribution Center,Out of Stock,0
3098,1427,2,East Coast Distribution Center,In Stock,795
3099,1427,3,West Coast Distribution Center,Out of Stock,0
3100,1428,2,East Coast Distribution Center,Low Stock,2
3101,1428,3,West Coast Distribution Center,Low Stock,2
3102,1428,1,Main Warehouse,Out of Stock,0
3103,1429,1,Main Warehouse,Out of Stock,0
3104,1430,3,West Coast Distribution Center,Low Stock,4
3105,1430,2,East Coast Distribution Center,Out of Stock,0
3106,1431,2,East Coast Distribution Center,Out of Stock,0
3107,1432,2,East Coast Distribution Center,In Stock,584
3108,1433,1,Main Warehouse,Low Stock,1
3109,1433,3,West Coast Distribution Center,Out of Stock,0
3110,1434,2,East Coast Distribution Center,Low Stock,10
3111,1435,1,Main Warehouse,Low Stock,2
3112,1436,2,East Coast Distribution Center,Out of Stock,0
3113,1437,3,West Coast Distribution Center,Out of Stock,0
3114,1438,3,West Coast Distribution Center,Low Stock,4
3115,1439,3,West Coast Distribution Center,Out of Stock,0
3116,1439,2,East Coast Distribution Center,Low Stock,9
3117,1439,1,Main Warehouse,Out of Stock,0
3118,1440,2,East Coast Distribution Center,Out of Stock,0
3119,1441,1,Main Warehouse,In Stock,878
3120,1441,2,East Coast Distribution Center,In Stock,203
3121,1441,3,West Coast Distribution Center,Low Stock,2
3122,1442,1,Main Warehouse,In Stock,786
3123,1443,2,East Coast Distribution Center,Low Stock,6
3124,1443,3,West Coast Distribution Center,In Stock,703
3125,1443,1,Main Warehouse,In Stock,422
3126,1444,2,East Coast Distribution Center,Out of Stock,0
3127,1444,1,Main Warehouse,Low Stock,2
3128,1445,3,West Coast Distribution Center,Out of Stock,0
3129,1445,1,Main Warehouse,Low Stock,9
3130,1446,1,Main Warehouse,Out of Stock,0
3131,1446,3,West Coast Distribution Center,In Stock,990
3132,1447,3,West Coast Distribution Center,In Stock,537
3133,1447,2,East Coast Distribution Center,Out of Stock,0
3134,1447,1,Main Warehouse,Low Stock,3
3135,1448,2,East Coast Distribution Center,Low Stock,8
3136,1448,3,West Coast Distribution Center,Out of Stock,0
3137,1448,1,Main Warehouse,Low Stock,3
3138,1449,3,West Coast Distribution Center,In Stock,856
3139,1450,3,West Coast Distribution Center,In Stock,635
3140,1450,2,East Coast Distribution Center,Out of Stock,0
3141,1450,1,Main Warehouse,Out of Stock,0
3142,1451,3,West Coast Distribution Center,Out of Stock,0
3143,1452,1,Main Warehouse,Low Stock,5
3144,1452,2,East Coast Distribution Center,In Stock,725
3145,1452,3,West Coast Distribution Center,Out of Stock,0
3146,1453,3,West Coast Distribution Center,Low Stock,6
3147,1454,2,East Coast Distribution Center,In Stock,561
3148,1454,1,Main Warehouse,In Stock,941
3149,1455,1,Main Warehouse,In Stock,390
3150,1455,2,East Coast Distribution Center,Out of Stock,0
3151,1456,1,Main Warehouse,Low Stock,8
3152,1456,3,West Coast Distribution Center,Out of Stock,0
3153,1456,2,East Coast Distribution Center,Low Stock,3
3154,1457,1,Main Warehouse,In Stock,740
3155,1458,3,West Coast Distribution Center,In Stock,168
3156,1459,2,East Coast Distribution Center,Out of Stock,0
3157,1459,3,West Coast Distribution Center,Out of Stock,0
3158,1459,1,Main Warehouse,Out of Stock,0
3159,1460,1,Main Warehouse,In Stock,93
3160,1460,3,West Coast Distribution Center,Low Stock,9
3161,1460,2,East Coast Distribution Center,Low Stock,10
3162,1461,1,Main Warehouse,Low Stock,1
3163,1462,3,West Coast Distribution Center,Out of Stock,0
3164,1462,1,Main Warehouse,In Stock,61
3165,1462,2,East Coast Distribution Center,Out of Stock,0
3166,1463,3,West Coast Distribution Center,In Stock,154
3167,1464,1,Main Warehouse,Low Stock,4
3168,1464,3,West Coast Distribution Center,In Stock,142
3169,1465,3,West Coast Distribution Center,Out of Stock,0
3170,1466,3,West Coast Distribution Center,In Stock,75
3171,1466,2,East Coast Distribution Center,Out of Stock,0
3172,1466,1,Main Warehouse,Out of Stock,0
3173,1467,1,Main Warehouse,Low Stock,8
3174,1468,1,Main Warehouse,In Stock,449
3175,1469,2,East Coast Distribution Center,Low Stock,4
3176,1470,2,East Coast Distribution Center,Low Stock,3
3177,1470,3,West Coast Distribution Center,Out of Stock,0
3178,1470,1,Main Warehouse,In Stock,247
3179,1471,1,Main Warehouse,In Stock,118
3180,1472,3,West Coast Distribution Center,In Stock,181
3181,1473,3,West Coast Distribution Center,Low Stock,6
3182,1473,2,East Coast Distribution Center,Low Stock,3
3183,1474,3,West Coast Distribution Center,Low Stock,10
3184,1474,1,Main Warehouse,Low Stock,4
3185,1475,2,East Coast Distribution Center,In Stock,486
3186,1475,1,Main Warehouse,Out of Stock,0
3187,1475,3,West Coast Distribution Center,Out of Stock,0
3188,1476,3,West Coast Distribution Center,In Stock,725
3189,1476,1,Main Warehouse,In Stock,164
3190,1477,2,East Coast Distribution Center,In Stock,854
3191,1478,2,East Coast Distribution Center,In Stock,879
3192,1478,1,Main Warehouse,Out of Stock,0
3193,1478,3,West Coast Distribution Center,In Stock,215
3194,1479,1,Main Warehouse,In Stock,274
3195,1480,3,West Coast Distribution Center,In Stock,198
3196,1481,3,West Coast Distribution Center,In Stock,759
3197,1481,2,East Coast Distribution Center,Low Stock,4
3198,1481,1,Main Warehouse,Out of Stock,0
3199,1482,1,Main Warehouse,In Stock,937
3200,1482,3,West Coast Distribution Center,Out of Stock,0
3201,1483,2,East Coast Distribution Center,In Stock,543
3202,1483,3,West Coast Distribution Center,Out of Stock,0
3203,1483,1,Main Warehouse,Out of Stock,0
3204,1484,3,West Coast Distribution Center,Out of Stock,0
3205,1484,1,Main Warehouse,Out of Stock,0
3206,1485,1,Main Warehouse,Out of Stock,0
3207,1485,2,East Coast Distribution Center,In Stock,701
3208,1485,3,West Coast Distribution Center,Low Stock,6
3209,1486,2,East Coast Distribution Center,In Stock,920
3210,1486,3,West Coast Distribution Center,Out of Stock,0
3211,1487,1,Main Warehouse,Out of Stock,0
3212,1488,2,East Coast Distribution Center,Low Stock,1
3213,1489,3,West Coast Distribution Center,Low Stock,1
3214,1489,2,East Coast Distribution Center,In Stock,820
3215,1489,1,Main Warehouse,In Stock,972
3216,1490,2,East Coast Distribution Center,Out of Stock,0
3217,1491,3,West Coast Distribution Center,Low Stock,3
3218,1491,2,East Coast Distribution Center,Out of Stock,0
3219,1491,1,Main Warehouse,In Stock,317
3220,1492,2,East Coast Distribution Center,Low Stock,2
3221,1493,2,East Coast Distribution Center,Out of Stock,0
3222,1494,2,East Coast Distribution Center,In Stock,797
3223,1494,3,West Coast Distribution Center,Low Stock,3
3224,1495,1,Main Warehouse,Out of Stock,0
3225,1495,3,West Coast Distribution Center,Out of Stock,0
3226,1496,1,Main Warehouse,Low Stock,10
3227,1497,1,Main Warehouse,Out of Stock,0
3228,1498,1,Main Warehouse,Out of Stock,0
3229,1498,2,East Coast Distribution Center,In Stock,650
3230,1499,2,East Coast Distribution Center,Low Stock,8
3231,1500,3,West Coast Distribution Center,In Stock,755
3232,1501,3,West Coast Distribution Center,Low Stock,7
3233,1501,1,Main Warehouse,In Stock,481
3234,1502,1,Main Warehouse,In Stock,207
3235,1502,3,West Coast Distribution Center,Low Stock,5
3236,1503,2,East Coast Distribution Center,In Stock,301
3237,1503,1,Main Warehouse,Out of Stock,0
3238,1504,2,East Coast Distribution Center,Out of Stock,0
3239,1504,1,Main Warehouse,In Stock,951
3240,1504,3,West Coast Distribution Center,Low Stock,8
3241,1505,3,West Coast Distribution Center,Low Stock,2
3242,1505,1,Main Warehouse,In Stock,50
3243,1506,3,West Coast Distribution Center,Out of Stock,0
3244,1506,1,Main Warehouse,Out of Stock,0
3245,1507,2,East Coast Distribution Center,In Stock,217
3246,1507,1,Main Warehouse,Out of Stock,0
3247,1507,3,West Coast Distribution Center,In Stock,429
3248,1508,2,East Coast Distribution Center,Out of Stock,0
3249,1509,1,Main Warehouse,Low Stock,6
3250,1509,2,East Coast Distribution Center,Out of Stock,0
3251,1509,3,West Coast Distribution Center,In Stock,533
3252,1510,1,Main Warehouse,Out of Stock,0
3253,1510,3,West Coast Distribution Center,Out of Stock,0
3254,1510,2,East Coast Distribution Center,Out of Stock,0
3255,1511,3,West Coast Distribution Center,Low Stock,1
3256,1511,1,Main Warehouse,In Stock,629
3257,1512,3,West Coast Distribution Center,Low Stock,10
3258,1513,3,West Coast Distribution Center,Out of Stock,0
3259,1514,2,East Coast Distribution Center,Low Stock,7
3260,1514,3,West Coast Distribution Center,In Stock,696
3261,1514,1,Main Warehouse,Low Stock,3
3262,1515,3,West Coast Distribution Center,Out of Stock,0
3263,1516,3,West Coast Distribution Center,In Stock,580
3264,1517,1,Main Warehouse,In Stock,680
3265,1517,2,East Coast Distribution Center,Out of Stock,0
3266,1518,2,East Coast Distribution Center,Low Stock,6
3267,1518,1,Main Warehouse,Out of Stock,0
3268,1519,3,West Coast Distribution Center,Out of Stock,0
3269,1520,3,West Coast Distribution Center,In Stock,676
3270,1520,1,Main Warehouse,Low Stock,8
3271,1520,2,East Coast Distribution Center,Low Stock,6
3272,1521,1,Main Warehouse,Out of Stock,0
3273,1522,2,East Coast Distribution Center,In Stock,733
3274,1522,3,West Coast Distribution Center,Low Stock,10
3275,1523,1,Main Warehouse,Low Stock,7
3276,1523,2,East Coast Distribution Center,Out of Stock,0
3277,1523,3,West Coast Distribution Center,Low Stock,10
3278,1524,1,Main Warehouse,Out of Stock,0
3279,1524,2,East Coast Distribution Center,Low Stock,7
3280,1525,2,East Coast Distribution Center,Low Stock,1
3281,1526,1,Main Warehouse,Out of Stock,0
3282,1527,3,West Coast Distribution Center,Low Stock,6
3283,1527,1,Main Warehouse,Low Stock,4
3284,1527,2,East Coast Distribution Center,Low Stock,10
3285,1528,1,Main Warehouse,In Stock,58
3286,1528,2,East Coast Distribution Center,In Stock,283
3287,1529,2,East Coast Distribution Center,In Stock,144
3288,1529,1,Main Warehouse,Low Stock,10
3289,1529,3,West Coast Distribution Center,Out of Stock,0
3290,1530,2,East Coast Distribution Center,In Stock,136
3291,1530,3,West Coast Distribution Center,Low Stock,9
3292,1530,1,Main Warehouse,In Stock,356
3293,1531,2,East Coast Distribution Center,In Stock,308
3294,1531,3,West Coast Distribution Center,In Stock,940
3295,1531,1,Main Warehouse,Out of Stock,0
3296,1532,1,Main Warehouse,Low Stock,7
3297,1533,1,Main Warehouse,In Stock,207
3298,1533,3,West Coast Distribution Center,Low Stock,2
3299,1534,3,West Coast Distribution Center,In Stock,80
3300,1534,1,Main Warehouse,In Stock,970
3301,1535,1,Main Warehouse,Out of Stock,0
3302,1535,2,East Coast Distribution Center,Low Stock,1
3303,1536,2,East Coast Distribution Center,Out of Stock,0
3304,1536,3,West Coast Distribution Center,Low Stock,5
3305,1537,2,East Coast Distribution Center,Low Stock,8
3306,1537,3,West Coast Distribution Center,Low Stock,1
3307,1538,1,Main Warehouse,In Stock,140
3308,1539,3,West Coast Distribution Center,In Stock,407
3309,1540,2,East Coast Distribution Center,In Stock,483
3310,1540,3,West Coast Distribution Center,Out of Stock,0
3311,1540,1,Main Warehouse,Out of Stock,0
3312,1541,1,Main Warehouse,In Stock,118
3313,1541,3,West Coast Distribution Center,Out of Stock,0
3314,1542,3,West Coast Distribution Center,Low Stock,10
3315,1542,1,Main Warehouse,Low Stock,2
3316,1543,1,Main Warehouse,In Stock,895
3317,1544,3,West Coast Distribution Center,Low Stock,7
3318,1544,2,East Coast Distribution Center,Low Stock,6
3319,1545,3,West Coast Distribution Center,Out of Stock,0
3320,1546,3,West Coast Distribution Center,Out of Stock,0
3321,1546,2,East Coast Distribution Center,Out of Stock,0
3322,1547,3,West Coast Distribution Center,Out of Stock,0
3323,1547,2,East Coast Distribution Center,Low Stock,2
3324,1548,1,Main Warehouse,In Stock,333
3325,1548,2,East Coast Distribution Center,In Stock,379
3326,1548,3,West Coast Distribution Center,Out of Stock,0
3327,1549,1,Main Warehouse,In Stock,626
3328,1549,2,East Coast Distribution Center,In Stock,780
3329,1549,3,West Coast Distribution Center,Out of Stock,0
3330,1550,2,East Coast Distribution Center,Out of Stock,0
3331,1550,1,Main Warehouse,In Stock,365
3332,1551,3,West Coast Distribution Center,Low Stock,5
3333,1551,2,East Coast Distribution Center,Low Stock,2
3334,1551,1,Main Warehouse,In Stock,181
3335,1552,3,West Coast Distribution Center,Out of Stock,0
3336,1552,1,Main Warehouse,In Stock,577
3337,1552,2,East Coast Distribution Center,In Stock,468
3338,1553,3,West Coast Distribution Center,Out of Stock,0
3339,1553,1,Main Warehouse,In Stock,791
3340,1554,2,East Coast Distribution Center,In Stock,61
3341,1554,3,West Coast Distribution Center,In Stock,904
3342,1554,1,Main Warehouse,Low Stock,9
3343,1555,3,West Coast Distribution Center,In Stock,373
3344,1556,2,East Coast Distribution Center,Out of Stock,0
