sku,name,brand,price,visibility,status,type,parent_sku
G2IL-00070-012,Rolex Unisex 38 Wool Gym Bag,Rolex,383.86,0,1,simple,G2IL-00070
G2IL-00070-013,Rolex Unisex 38 Wool Capsule Wardrobe Bag,Rolex,412.69,0,1,simple,G2IL-00070
G2IL-00070-014,Rolex Unisex 38 Wool Outdoor Bag,Rolex,16.66,0,1,simple,G2IL-00070
G2IL-00070-015,Rolex Unisex 38 Wool Luxury Bag,Rolex,498.02,0,1,simple,G2IL-00070
G2IL-00071,Nike Kid's 51 Polyester Yoga Bag,Nike,,1,1,configurable,
G2IL-00071-001,Nike Kid's 51 Polyester Yoga Bag,Nike,451.81,0,1,simple,G2IL-00071
G2IL-00071-002,Nike Kid's 51 Polyester Eco-friendly Bag,Nike,160.93,0,1,simple,G2IL-00071
G2IL-00071-003,Nike Kid's 51 Polyester Waterproof Bag,Nike,419.84,0,1,simple,G2IL-00071
G2IL-00071-004,Nike Kid's 51 Polyester Party Bag,Nike,484.81,0,1,simple,G2IL-00071
G2IL-00071-005,Nike Kid's 51 Polyester Retro 70s Bag,Nike,423.06,0,1,simple,G2IL-00071
G2IL-00071-006,Nike Kid's 25 Polyester Yoga Bag,Nike,494.11,0,1,simple,G2IL-00071
G2IL-00071-007,Nike Kid's 25 Polyester Eco-friendly Bag,Nike,242.92,0,1,simple,G2IL-00071
G2IL-00071-008,Nike Kid's 25 Polyester Waterproof Bag,Nike,52.02,0,1,simple,G2IL-00071
G2IL-00071-009,Nike Kid's 25 Polyester Party Bag,Nike,166.87,0,1,simple,G2IL-00071
G2IL-00071-010,Nike Kid's 25 Polyester Retro 70s Bag,Nike,61.39,0,1,simple,G2IL-00071
G2IL-00071-011,Nike Kid's 33 Polyester Yoga Bag,Nike,85.44,0,1,simple,G2IL-00071
G2IL-00071-012,Nike Kid's 33 Polyester Eco-friendly Bag,Nike,60.57,0,1,simple,G2IL-00071
G2IL-00071-013,Nike Kid's 33 Polyester Waterproof Bag,Nike,383.16,0,1,simple,G2IL-00071
G2IL-00071-014,Nike Kid's 33 Polyester Party Bag,Nike,202.83,0,1,simple,G2IL-00071
G2IL-00071-015,Nike Kid's 33 Polyester Retro 70s Bag,Nike,467.84,0,1,simple,G2IL-00071
G2IL-00072,Saint Laurent Men's 57 Neoprene Rock Bag,Saint Laurent,,1,1,configurable,
G2IL-00072-001,Saint Laurent Men's 57 Neoprene Rock Bag,Saint Laurent,38.43,0,1,simple,G2IL-00072
G2IL-00072-002,Saint Laurent Men's 57 Neoprene Fitness Bag,Saint Laurent,108.92,0,1,simple,G2IL-00072
G2IL-00072-003,Saint Laurent Men's 57 Neoprene Grunge Bag,Saint Laurent,313.72,0,1,simple,G2IL-00072
G2IL-00072-004,Saint Laurent Men's 57 Neoprene Preppy Bag,Saint Laurent,327.97,0,1,simple,G2IL-00072
G2IL-00072-005,Saint Laurent Men's 57 Neoprene Youth Bag,Saint Laurent,10.92,0,1,simple,G2IL-00072
G2IL-00072-006,Saint Laurent Men's 45 Neoprene Rock Bag,Saint Laurent,88.97,0,1,simple,G2IL-00072
G2IL-00072-007,Saint Laurent Men's 45 Neoprene Fitness Bag,Saint Laurent,59.14,0,1,simple,G2IL-00072
G2IL-00072-008,Saint Laurent Men's 45 Neoprene Grunge Bag,Saint Laurent,246.03,0,1,simple,G2IL-00072
G2IL-00072-009,Saint Laurent Men's 45 Neoprene Preppy Bag,Saint Laurent,285.45,0,1,simple,G2IL-00072
G2IL-00072-010,Saint Laurent Men's 45 Neoprene Youth Bag,Saint Laurent,199.69,0,1,simple,G2IL-00072
G2IL-00072-011,Saint Laurent Men's 40 Neoprene Rock Bag,Saint Laurent,125.53,0,1,simple,G2IL-00072
G2IL-00072-012,Saint Laurent Men's 40 Neoprene Fitness Bag,Saint Laurent,441.37,0,1,simple,G2IL-00072
G2IL-00072-013,Saint Laurent Men's 40 Neoprene Grunge Bag,Saint Laurent,98.38,0,1,simple,G2IL-00072
G2IL-00072-014,Saint Laurent Men's 40 Neoprene Preppy Bag,Saint Laurent,295.19,0,1,simple,G2IL-00072
G2IL-00072-015,Saint Laurent Men's 40 Neoprene Youth Bag,Saint Laurent,310.03,0,1,simple,G2IL-00072
G2IL-00073,Balmain Women's 58 Nylon Retro 50s Bag,Balmain,,1,1,configurable,
G2IL-00073-001,Balmain Women's 58 Nylon Retro 50s Bag,Balmain,149.31,0,1,simple,G2IL-00073
G2IL-00073-002,Balmain Women's 58 Nylon Cotton style Bag,Balmain,171.65,0,1,simple,G2IL-00073
G2IL-00073-003,Balmain Women's 58 Nylon Down style Bag,Balmain,495.46,0,1,simple,G2IL-00073
G2IL-00073-004,Balmain Women's 58 Nylon Gala Bag,Balmain,47.05,0,1,simple,G2IL-00073
G2IL-00073-005,Balmain Women's 58 Nylon Kimono-style Bag,Balmain,122.92,0,1,simple,G2IL-00073
G2IL-00073-006,Balmain Women's 40 Nylon Retro 50s Bag,Balmain,378.11,0,1,simple,G2IL-00073
G2IL-00073-007,Balmain Women's 40 Nylon Cotton style Bag,Balmain,205.54,0,1,simple,G2IL-00073
G2IL-00073-008,Balmain Women's 40 Nylon Down style Bag,Balmain,278.97,0,1,simple,G2IL-00073
G2IL-00073-009,Balmain Women's 40 Nylon Gala Bag,Balmain,490.41,0,1,simple,G2IL-00073
G2IL-00073-010,Balmain Women's 40 Nylon Kimono-style Bag,Balmain,283.82,0,1,simple,G2IL-00073
G2IL-00073-011,Balmain Women's 60 Nylon Retro 50s Bag,Balmain,79.76,0,1,simple,G2IL-00073
G2IL-00073-012,Balmain Women's 60 Nylon Cotton style Bag,Balmain,431.13,0,1,simple,G2IL-00073
G2IL-00073-013,Balmain Women's 60 Nylon Down style Bag,Balmain,407.83,0,1,simple,G2IL-00073
G2IL-00073-014,Balmain Women's 60 Nylon Gala Bag,Balmain,88.15,0,1,simple,G2IL-00073
G2IL-00073-015,Balmain Women's 60 Nylon Kimono-style Bag,Balmain,114.77,0,1,simple,G2IL-00073
G2IL-00074,Zara Men's 52 Seersucker Minimalist Bag,Zara,,1,1,configurable,
G2IL-00074-001,Zara Men's 52 Seersucker Minimalist Bag,Zara,229.59,0,1,simple,G2IL-00074
G2IL-00074-002,Zara Men's 52 Seersucker Puffer Bag,Zara,278.08,0,1,simple,G2IL-00074
G2IL-00074-003,Zara Men's 52 Seersucker Classic Bag,Zara,188.78,0,1,simple,G2IL-00074
G2IL-00074-004,Zara Men's 52 Seersucker Couture Bag,Zara,101.56,0,1,simple,G2IL-00074
G2IL-00074-005,Zara Men's 52 Seersucker Cotton style Bag,Zara,94.59,0,1,simple,G2IL-00074
G2IL-00074-006,Zara Men's 37 Seersucker Minimalist Bag,Zara,406.98,0,1,simple,G2IL-00074
G2IL-00074-007,Zara Men's 37 Seersucker Puffer Bag,Zara,337.74,0,1,simple,G2IL-00074
G2IL-00074-008,Zara Men's 37 Seersucker Classic Bag,Zara,171.03,0,1,simple,G2IL-00074
G2IL-00074-009,Zara Men's 37 Seersucker Couture Bag,Zara,128.3,0,1,simple,G2IL-00074
G2IL-00074-010,Zara Men's 37 Seersucker Cotton style Bag,Zara,215.47,0,1,simple,G2IL-00074
G2IL-00074-011,Zara Men's 58 Seersucker Minimalist Bag,Zara,122.97,0,1,simple,G2IL-00074
G2IL-00074-012,Zara Men's 58 Seersucker Puffer Bag,Zara,175.06,0,1,simple,G2IL-00074
G2IL-00074-013,Zara Men's 58 Seersucker Classic Bag,Zara,495.57,0,1,simple,G2IL-00074
G2IL-00074-014,Zara Men's 58 Seersucker Couture Bag,Zara,234.36,0,1,simple,G2IL-00074
G2IL-00074-015,Zara Men's 58 Seersucker Cotton style Bag,Zara,439.35,0,1,simple,G2IL-00074
G2IL-00075,Cartier Unisex 37 Gabardine Party Bag,Cartier,,1,1,configurable,
G2IL-00075-001,Cartier Unisex 37 Gabardine Party Bag,Cartier,136.27,0,1,simple,G2IL-00075
G2IL-00075-002,Cartier Unisex 37 Gabardine Cashmere Bag,Cartier,110.68,0,1,simple,G2IL-00075
G2IL-00075-003,Cartier Unisex 37 Gabardine Evening Bag,Cartier,65.72,0,1,simple,G2IL-00075
G2IL-00075-004,Cartier Unisex 37 Gabardine Effortless Bag,Cartier,295.99,0,1,simple,G2IL-00075
G2IL-00075-005,Cartier Unisex 37 Gabardine Cultural Inspired Bag,Cartier,78.61,0,1,simple,G2IL-00075
G2IL-00075-006,Cartier Unisex 26 Gabardine Party Bag,Cartier,387.61,0,1,simple,G2IL-00075
G2IL-00075-007,Cartier Unisex 26 Gabardine Cashmere Bag,Cartier,404.67,0,1,simple,G2IL-00075
G2IL-00075-008,Cartier Unisex 26 Gabardine Evening Bag,Cartier,260.6,0,1,simple,G2IL-00075
G2IL-00075-009,Cartier Unisex 26 Gabardine Effortless Bag,Cartier,458.85,0,1,simple,G2IL-00075
G2IL-00075-010,Cartier Unisex 26 Gabardine Cultural Inspired Bag,Cartier,303.19,0,1,simple,G2IL-00075
G2IL-00075-011,Cartier Unisex 57 Gabardine Party Bag,Cartier,58.76,0,1,simple,G2IL-00075
G2IL-00075-012,Cartier Unisex 57 Gabardine Cashmere Bag,Cartier,469.82,0,1,simple,G2IL-00075
G2IL-00075-013,Cartier Unisex 57 Gabardine Evening Bag,Cartier,412.87,0,1,simple,G2IL-00075
G2IL-00075-014,Cartier Unisex 57 Gabardine Effortless Bag,Cartier,43.71,0,1,simple,G2IL-00075
G2IL-00075-015,Cartier Unisex 57 Gabardine Cultural Inspired Bag,Cartier,96.83,0,1,simple,G2IL-00075
G2IL-00076,Coach Kid's 37 Lycra Sport Bag,Coach,,1,1,configurable,
G2IL-00076-001,Coach Kid's 37 Lycra Sport Bag,Coach,264.34,0,1,simple,G2IL-00076
G2IL-00076-002,Coach Kid's 37 Lycra Rainwear Bag,Coach,56.1,0,1,simple,G2IL-00076
G2IL-00076-003,Coach Kid's 37 Lycra Fitted Bag,Coach,80.67,0,1,simple,G2IL-00076
G2IL-00076-004,Coach Kid's 37 Lycra Minimalist Bag,Coach,285.71,0,1,simple,G2IL-00076
G2IL-00076-005,Coach Kid's 37 Lycra Performance Bag,Coach,38.68,0,1,simple,G2IL-00076
G2IL-00076-006,Coach Kid's 60 Lycra Sport Bag,Coach,451.97,0,1,simple,G2IL-00076
G2IL-00076-007,Coach Kid's 60 Lycra Rainwear Bag,Coach,455.72,0,1,simple,G2IL-00076
G2IL-00076-008,Coach Kid's 60 Lycra Fitted Bag,Coach,235.87,0,1,simple,G2IL-00076
G2IL-00076-009,Coach Kid's 60 Lycra Minimalist Bag,Coach,456.57,0,1,simple,G2IL-00076
G2IL-00076-010,Coach Kid's 60 Lycra Performance Bag,Coach,365.67,0,1,simple,G2IL-00076
G2IL-00076-011,Coach Kid's 39 Lycra Sport Bag,Coach,102.7,0,1,simple,G2IL-00076
G2IL-00076-012,Coach Kid's 39 Lycra Rainwear Bag,Coach,334.55,0,1,simple,G2IL-00076
G2IL-00076-013,Coach Kid's 39 Lycra Fitted Bag,Coach,204.61,0,1,simple,G2IL-00076
G2IL-00076-014,Coach Kid's 39 Lycra Minimalist Bag,Coach,96.38,0,1,simple,G2IL-00076
G2IL-00076-015,Coach Kid's 39 Lycra Performance Bag,Coach,326.74,0,1,simple,G2IL-00076
G2IL-00077,The North Face Kid's 52 Gore-Tex Business Casual Bag,The North Face,,1,1,configurable,
G2IL-00077-001,The North Face Kid's 52 Gore-Tex Business Casual Bag,The North Face,329.84,0,1,simple,G2IL-00077
G2IL-00077-002,The North Face Kid's 52 Gore-Tex Tailored Casual Bag,The North Face,440.16,0,1,simple,G2IL-00077
G2IL-00077-003,The North Face Kid's 52 Gore-Tex Hiking Bag,The North Face,115.71,0,1,simple,G2IL-00077
G2IL-00077-004,The North Face Kid's 52 Gore-Tex Sari-style Bag,The North Face,303.66,0,1,simple,G2IL-00077
G2IL-00077-005,The North Face Kid's 52 Gore-Tex Swimwear Bag,The North Face,468.27,0,1,simple,G2IL-00077
G2IL-00077-006,The North Face Kid's 50 Gore-Tex Business Casual Bag,The North Face,398.78,0,1,simple,G2IL-00077
G2IL-00077-007,The North Face Kid's 50 Gore-Tex Tailored Casual Bag,The North Face,76.37,0,1,simple,G2IL-00077
G2IL-00077-008,The North Face Kid's 50 Gore-Tex Hiking Bag,The North Face,410.91,0,1,simple,G2IL-00077
G2IL-00077-009,The North Face Kid's 50 Gore-Tex Sari-style Bag,The North Face,340.12,0,1,simple,G2IL-00077
G2IL-00077-010,The North Face Kid's 50 Gore-Tex Swimwear Bag,The North Face,138.7,0,1,simple,G2IL-00077
G2IL-00077-011,The North Face Kid's 28 Gore-Tex Business Casual Bag,The North Face,445.46,0,1,simple,G2IL-00077
G2IL-00077-012,The North Face Kid's 28 Gore-Tex Tailored Casual Bag,The North Face,326.88,0,1,simple,G2IL-00077
G2IL-00077-013,The North Face Kid's 28 Gore-Tex Hiking Bag,The North Face,351.71,0,1,simple,G2IL-00077
G2IL-00077-014,The North Face Kid's 28 Gore-Tex Sari-style Bag,The North Face,205.8,0,1,simple,G2IL-00077
G2IL-00077-015,The North Face Kid's 28 Gore-Tex Swimwear Bag,The North Face,258.31,0,1,simple,G2IL-00077
G2IL-00078,Ralph Lauren  37 Faux Leather Streetwear Bag,Ralph Lauren,,1,1,configurable,
G2IL-00078-001,Ralph Lauren  37 Faux Leather Streetwear Bag,Ralph Lauren,161.59,0,1,simple,G2IL-00078
G2IL-00078-002,Ralph Lauren  37 Faux Leather Holiday Bag,Ralph Lauren,132.37,0,1,simple,G2IL-00078
G2IL-00078-003,Ralph Lauren  37 Faux Leather Sleepwear Bag,Ralph Lauren,149.1,0,1,simple,G2IL-00078
G2IL-00078-004,Ralph Lauren  37 Faux Leather Retro 60s Bag,Ralph Lauren,254.08,0,1,simple,G2IL-00078
G2IL-00078-005,Ralph Lauren  37 Faux Leather Fitness Bag,Ralph Lauren,341.28,0,1,simple,G2IL-00078
G2IL-00078-006,Ralph Lauren  45 Faux Leather Streetwear Bag,Ralph Lauren,450.01,0,1,simple,G2IL-00078
G2IL-00078-007,Ralph Lauren  45 Faux Leather Holiday Bag,Ralph Lauren,50.83,0,1,simple,G2IL-00078
G2IL-00078-008,Ralph Lauren  45 Faux Leather Sleepwear Bag,Ralph Lauren,230.37,0,1,simple,G2IL-00078
G2IL-00078-009,Ralph Lauren  45 Faux Leather Retro 60s Bag,Ralph Lauren,78.9,0,1,simple,G2IL-00078
G2IL-00078-010,Ralph Lauren  45 Faux Leather Fitness Bag,Ralph Lauren,212.0,0,1,simple,G2IL-00078
G2IL-00078-011,Ralph Lauren  25 Faux Leather Streetwear Bag,Ralph Lauren,466.72,0,1,simple,G2IL-00078
G2IL-00078-012,Ralph Lauren  25 Faux Leather Holiday Bag,Ralph Lauren,438.95,0,1,simple,G2IL-00078
G2IL-00078-013,Ralph Lauren  25 Faux Leather Sleepwear Bag,Ralph Lauren,418.03,0,1,simple,G2IL-00078
G2IL-00078-014,Ralph Lauren  25 Faux Leather Retro 60s Bag,Ralph Lauren,73.8,0,1,simple,G2IL-00078
G2IL-00078-015,Ralph Lauren  25 Faux Leather Fitness Bag,Ralph Lauren,69.86,0,1,simple,G2IL-00078
G2IL-00079,Forever 21 Unisex 37 Polyester Party Bag,Forever 21,,1,1,configurable,
G2IL-00079-001,Forever 21 Unisex 37 Polyester Party Bag,Forever 21,72.19,0,1,simple,G2IL-00079
G2IL-00079-002,Forever 21 Unisex 37 Polyester Sari-style Bag,Forever 21,455.93,0,1,simple,G2IL-00079
G2IL-00079-003,Forever 21 Unisex 37 Polyester Boho Bag,Forever 21,54.39,0,1,simple,G2IL-00079
G2IL-00079-004,Forever 21 Unisex 37 Polyester Minimalist Bag,Forever 21,195.84,0,1,simple,G2IL-00079
G2IL-00079-005,Forever 21 Unisex 37 Polyester Kimono-style Bag,Forever 21,237.37,0,1,simple,G2IL-00079
G2IL-00079-006,Forever 21 Unisex 51 Polyester Party Bag,Forever 21,174.78,0,1,simple,G2IL-00079
G2IL-00079-007,Forever 21 Unisex 51 Polyester Sari-style Bag,Forever 21,150.25,0,1,simple,G2IL-00079
G2IL-00079-008,Forever 21 Unisex 51 Polyester Boho Bag,Forever 21,152.17,0,1,simple,G2IL-00079
G2IL-00079-009,Forever 21 Unisex 51 Polyester Minimalist Bag,Forever 21,325.05,0,1,simple,G2IL-00079
G2IL-00079-010,Forever 21 Unisex 51 Polyester Kimono-style Bag,Forever 21,443.54,0,1,simple,G2IL-00079
G2IL-00079-011,Forever 21 Unisex 33 Polyester Party Bag,Forever 21,428.99,0,1,simple,G2IL-00079
G2IL-00079-012,Forever 21 Unisex 33 Polyester Sari-style Bag,Forever 21,18.88,0,1,simple,G2IL-00079
G2IL-00079-013,Forever 21 Unisex 33 Polyester Boho Bag,Forever 21,263.65,0,1,simple,G2IL-00079
G2IL-00079-014,Forever 21 Unisex 33 Polyester Minimalist Bag,Forever 21,58.03,0,1,simple,G2IL-00079
G2IL-00079-015,Forever 21 Unisex 33 Polyester Kimono-style Bag,Forever 21,230.99,0,1,simple,G2IL-00079
G2IL-00080,Bottega Veneta  34 Satin Effortless Bag,Bottega Veneta,,1,1,configurable,
G2IL-00080-001,Bottega Veneta  34 Satin Effortless Bag,Bottega Veneta,61.5,0,1,simple,G2IL-00080
G2IL-00080-002,Bottega Veneta  34 Satin Skater Bag,Bottega Veneta,22.17,0,1,simple,G2IL-00080
G2IL-00080-003,Bottega Veneta  34 Satin Contemporary Bag,Bottega Veneta,427.32,0,1,simple,G2IL-00080
G2IL-00080-004,Bottega Veneta  34 Satin Designer Casual Bag,Bottega Veneta,436.96,0,1,simple,G2IL-00080
G2IL-00080-005,Bottega Veneta  34 Satin Professional Bag,Bottega Veneta,180.24,0,1,simple,G2IL-00080
G2IL-00080-006,Bottega Veneta  50 Satin Effortless Bag,Bottega Veneta,401.69,0,1,simple,G2IL-00080
G2IL-00080-007,Bottega Veneta  50 Satin Skater Bag,Bottega Veneta,204.41,0,1,simple,G2IL-00080
G2IL-00080-008,Bottega Veneta  50 Satin Contemporary Bag,Bottega Veneta,243.15,0,1,simple,G2IL-00080
G2IL-00080-009,Bottega Veneta  50 Satin Designer Casual Bag,Bottega Veneta,244.48,0,1,simple,G2IL-00080
G2IL-00080-010,Bottega Veneta  50 Satin Professional Bag,Bottega Veneta,317.45,0,1,simple,G2IL-00080
G2IL-00080-011,Bottega Veneta  55 Satin Effortless Bag,Bottega Veneta,239.82,0,1,simple,G2IL-00080
G2IL-00080-012,Bottega Veneta  55 Satin Skater Bag,Bottega Veneta,303.94,0,1,simple,G2IL-00080
G2IL-00080-013,Bottega Veneta  55 Satin Contemporary Bag,Bottega Veneta,55.31,0,1,simple,G2IL-00080
G2IL-00080-014,Bottega Veneta  55 Satin Designer Casual Bag,Bottega Veneta,239.94,0,1,simple,G2IL-00080
G2IL-00080-015,Bottega Veneta  55 Satin Professional Bag,Bottega Veneta,480.62,0,1,simple,G2IL-00080
G2IL-00081,Givenchy  40 Rayon Lightweight Bag,Givenchy,,1,1,configurable,
G2IL-00081-001,Givenchy  40 Rayon Lightweight Bag,Givenchy,268.5,0,1,simple,G2IL-00081
G2IL-00081-002,Givenchy  40 Rayon Cultural Bag,Givenchy,159.9,0,1,simple,G2IL-00081
G2IL-00081-003,Givenchy  40 Rayon Skater Bag,Givenchy,214.84,0,1,simple,G2IL-00081
G2IL-00081-004,Givenchy  40 Rayon Office Bag,Givenchy,354.03,0,1,simple,G2IL-00081
G2IL-00081-005,Givenchy  40 Rayon Dashiki-style Bag,Givenchy,479.41,0,1,simple,G2IL-00081
G2IL-00081-006,Givenchy  39 Rayon Lightweight Bag,Givenchy,499.14,0,1,simple,G2IL-00081
G2IL-00081-007,Givenchy  39 Rayon Cultural Bag,Givenchy,228.43,0,1,simple,G2IL-00081
G2IL-00081-008,Givenchy  39 Rayon Skater Bag,Givenchy,309.48,0,1,simple,G2IL-00081
G2IL-00081-009,Givenchy  39 Rayon Office Bag,Givenchy,16.01,0,1,simple,G2IL-00081
G2IL-00081-010,Givenchy  39 Rayon Dashiki-style Bag,Givenchy,48.15,0,1,simple,G2IL-00081
G2IL-00081-011,Givenchy  44 Rayon Lightweight Bag,Givenchy,360.07,0,1,simple,G2IL-00081
G2IL-00081-012,Givenchy  44 Rayon Cultural Bag,Givenchy,101.27,0,1,simple,G2IL-00081
G2IL-00081-013,Givenchy  44 Rayon Skater Bag,Givenchy,116.47,0,1,simple,G2IL-00081
G2IL-00081-014,Givenchy  44 Rayon Office Bag,Givenchy,203.95,0,1,simple,G2IL-00081
G2IL-00081-015,Givenchy  44 Rayon Dashiki-style Bag,Givenchy,28.78,0,1,simple,G2IL-00081
G2IL-00082,Givenchy Kid's 26 Satin Grunge Bag,Givenchy,,1,1,configurable,
G2IL-00082-001,Givenchy Kid's 26 Satin Grunge Bag,Givenchy,469.58,0,1,simple,G2IL-00082
G2IL-00082-002,Givenchy Kid's 26 Satin Punk Bag,Givenchy,332.2,0,1,simple,G2IL-00082
G2IL-00082-003,Givenchy Kid's 26 Satin Casual Bag,Givenchy,329.11,0,1,simple,G2IL-00082
G2IL-00082-004,Givenchy Kid's 26 Satin Tailored Casual Bag,Givenchy,332.44,0,1,simple,G2IL-00082
G2IL-00082-005,Givenchy Kid's 26 Satin Sustainable Bag,Givenchy,337.97,0,1,simple,G2IL-00082
G2IL-00082-006,Givenchy Kid's 55 Satin Grunge Bag,Givenchy,399.31,0,1,simple,G2IL-00082
G2IL-00082-007,Givenchy Kid's 55 Satin Punk Bag,Givenchy,387.54,0,1,simple,G2IL-00082
G2IL-00082-008,Givenchy Kid's 55 Satin Casual Bag,Givenchy,305.14,0,1,simple,G2IL-00082
G2IL-00082-009,Givenchy Kid's 55 Satin Tailored Casual Bag,Givenchy,300.9,0,1,simple,G2IL-00082
G2IL-00082-010,Givenchy Kid's 55 Satin Sustainable Bag,Givenchy,335.89,0,1,simple,G2IL-00082
G2IL-00082-011,Givenchy Kid's 28 Satin Grunge Bag,Givenchy,212.26,0,1,simple,G2IL-00082
G2IL-00082-012,Givenchy Kid's 28 Satin Punk Bag,Givenchy,27.91,0,1,simple,G2IL-00082
G2IL-00082-013,Givenchy Kid's 28 Satin Casual Bag,Givenchy,449.8,0,1,simple,G2IL-00082
G2IL-00082-014,Givenchy Kid's 28 Satin Tailored Casual Bag,Givenchy,178.31,0,1,simple,G2IL-00082
G2IL-00082-015,Givenchy Kid's 28 Satin Sustainable Bag,Givenchy,364.18,0,1,simple,G2IL-00082
G2IL-00083,Kate Spade Women's 41 Foil Fabric Everyday Bag,Kate Spade,,1,1,configurable,
G2IL-00083-001,Kate Spade Women's 41 Foil Fabric Everyday Bag,Kate Spade,345.03,0,1,simple,G2IL-00083
G2IL-00083-002,Kate Spade Women's 41 Foil Fabric Meeting-ready Bag,Kate Spade,163.58,0,1,simple,G2IL-00083
G2IL-00083-003,Kate Spade Women's 41 Foil Fabric Cultural Bag,Kate Spade,95.79,0,1,simple,G2IL-00083
G2IL-00083-004,Kate Spade Women's 41 Foil Fabric Linen style Bag,Kate Spade,52.62,0,1,simple,G2IL-00083
G2IL-00083-005,Kate Spade Women's 41 Foil Fabric Wool Bag,Kate Spade,389.45,0,1,simple,G2IL-00083
G2IL-00083-006,Kate Spade Women's 42 Foil Fabric Everyday Bag,Kate Spade,388.26,0,1,simple,G2IL-00083
G2IL-00083-007,Kate Spade Women's 42 Foil Fabric Meeting-ready Bag,Kate Spade,286.12,0,1,simple,G2IL-00083
G2IL-00083-008,Kate Spade Women's 42 Foil Fabric Cultural Bag,Kate Spade,478.51,0,1,simple,G2IL-00083
G2IL-00083-009,Kate Spade Women's 42 Foil Fabric Linen style Bag,Kate Spade,171.39,0,1,simple,G2IL-00083
G2IL-00083-010,Kate Spade Women's 42 Foil Fabric Wool Bag,Kate Spade,78.04,0,1,simple,G2IL-00083
G2IL-00083-011,Kate Spade Women's 26 Foil Fabric Everyday Bag,Kate Spade,64.87,0,1,simple,G2IL-00083
G2IL-00083-012,Kate Spade Women's 26 Foil Fabric Meeting-ready Bag,Kate Spade,299.27,0,1,simple,G2IL-00083
G2IL-00083-013,Kate Spade Women's 26 Foil Fabric Cultural Bag,Kate Spade,431.44,0,1,simple,G2IL-00083
G2IL-00083-014,Kate Spade Women's 26 Foil Fabric Linen style Bag,Kate Spade,67.93,0,1,simple,G2IL-00083
G2IL-00083-015,Kate Spade Women's 26 Foil Fabric Wool Bag,Kate Spade,13.32,0,1,simple,G2IL-00083
G2IL-00084,Moncler  50 Polyester Boho Bag,Moncler,,1,1,configurable,
G2IL-00084-001,Moncler  50 Polyester Boho Bag,Moncler,94.96,0,1,simple,G2IL-00084
G2IL-00084-002,Moncler  50 Polyester Minimal Bag,Moncler,434.42,0,1,simple,G2IL-00084
G2IL-00084-003,Moncler  50 Polyester Knitwear Bag,Moncler,483.22,0,1,simple,G2IL-00084
G2IL-00084-004,Moncler  50 Polyester Minimalist Bag,Moncler,284.47,0,1,simple,G2IL-00084
G2IL-00084-005,Moncler  50 Polyester Professional Bag,Moncler,188.74,0,1,simple,G2IL-00084
G2IL-00084-006,Moncler  42 Polyester Boho Bag,Moncler,71.82,0,1,simple,G2IL-00084
G2IL-00084-007,Moncler  42 Polyester Minimal Bag,Moncler,259.08,0,1,simple,G2IL-00084
G2IL-00084-008,Moncler  42 Polyester Knitwear Bag,Moncler,255.96,0,1,simple,G2IL-00084
G2IL-00084-009,Moncler  42 Polyester Minimalist Bag,Moncler,433.0,0,1,simple,G2IL-00084
G2IL-00084-010,Moncler  42 Polyester Professional Bag,Moncler,431.07,0,1,simple,G2IL-00084
G2IL-00084-011,Moncler  27 Polyester Boho Bag,Moncler,29.37,0,1,simple,G2IL-00084
G2IL-00084-012,Moncler  27 Polyester Minimal Bag,Moncler,267.7,0,1,simple,G2IL-00084
G2IL-00084-013,Moncler  27 Polyester Knitwear Bag,Moncler,24.6,0,1,simple,G2IL-00084
G2IL-00084-014,Moncler  27 Polyester Minimalist Bag,Moncler,499.89,0,1,simple,G2IL-00084
G2IL-00084-015,Moncler  27 Polyester Professional Bag,Moncler,184.33,0,1,simple,G2IL-00084
G2IL-00085,Forever 21 Kid's 55 Polyfill / Polyester Filling Traditional Bag,Forever 21,,1,1,configurable,
G2IL-00085-001,Forever 21 Kid's 55 Polyfill / Polyester Filling Traditional Bag,Forever 21,261.52,0,1,simple,G2IL-00085
G2IL-00085-002,Forever 21 Kid's 55 Polyfill / Polyester Filling Gym Bag,Forever 21,395.84,0,1,simple,G2IL-00085
G2IL-00085-003,Forever 21 Kid's 55 Polyfill / Polyester Filling Sari-style Bag,Forever 21,146.97,0,1,simple,G2IL-00085
G2IL-00085-004,Forever 21 Kid's 55 Polyfill / Polyester Filling Swimwear Bag,Forever 21,344.8,0,1,simple,G2IL-00085
G2IL-00085-005,Forever 21 Kid's 55 Polyfill / Polyester Filling Monochrome Bag,Forever 21,197.39,0,1,simple,G2IL-00085
G2IL-00085-006,Forever 21 Kid's 26 Polyfill / Polyester Filling Traditional Bag,Forever 21,465.71,0,1,simple,G2IL-00085
G2IL-00085-007,Forever 21 Kid's 26 Polyfill / Polyester Filling Gym Bag,Forever 21,311.05,0,1,simple,G2IL-00085
G2IL-00085-008,Forever 21 Kid's 26 Polyfill / Polyester Filling Sari-style Bag,Forever 21,107.69,0,1,simple,G2IL-00085
G2IL-00085-009,Forever 21 Kid's 26 Polyfill / Polyester Filling Swimwear Bag,Forever 21,447.85,0,1,simple,G2IL-00085
G2IL-00085-010,Forever 21 Kid's 26 Polyfill / Polyester Filling Monochrome Bag,Forever 21,450.44,0,1,simple,G2IL-00085
